# Constructed from biom file
#OTU ID	S1A015	S1A1530	S1A3050	S1A5075	S1B07	S1B2230	S1B3040	S1B6575	S2A1727	S2A3545	S2A5060	S2A515	S2B07	S2B1522	S2B3040	S2B5565	S3A07	S3A1522	S3A3040	S3A6070	S3B2030	S3B3545	S3B515	S3B6070	S4B07	S4B1522	S4B3040	S4B5565	S5A07	S5A1522	S5A3040	S5A5565	S5B07	S5B1522	S5B3040	S5B5060	S6A07	S6A1522	S6A3040	S6B07	S6B1522	S6B3040	S7A07	S7A1522	S7A3040	S7A5060	S7B07	S7B1522	S7B3040	S7B5060	taxonomy
ASV_2073	0.0	10.0	20.0	78.0	0.0	17.0	0.0	10.0	5.0	0.0	9.0	7.0	23.0	73.0	12.0	8.0	197.0	13.0	114.0	0.0	0.0	0.0	2.0	15.0	0.0	10.0	5.0	37.0	0.0	0.0	2.0	26.0	0.0	7.0	21.0	0.0	0.0	0.0	17.0	0.0	0.0	9.0	0.0	0.0	9.0	6.0	0.0	0.0	9.0	10.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF3; f__GIF3; g__GIF3; s__uncultured_bacterium
ASV_2386	89.0	58.0	22.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	9.0	0.0	5.0	10.0	54.0	83.0	0.0	2.0	17.0	5.0	0.0	0.0	7.0	67.0	0.0	0.0	0.0	0.0	3.0	170.0	18.0	0.0	0.0	18.0	19.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Beggiatoales; f__Beggiatoaceae; g__uncultured; s__uncultured_proteobacterium
ASV_2828	0.0	0.0	0.0	0.0	0.0	43.0	15.0	27.0	6.0	19.0	26.0	14.0	0.0	16.0	15.0	5.0	7.0	8.0	14.0	4.0	23.0	8.0	5.0	43.0	0.0	0.0	28.0	81.0	5.0	0.0	0.0	9.0	0.0	0.0	33.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__candidate_division
ASV_6607	3.0	13.0	11.0	11.0	2.0	11.0	0.0	4.0	0.0	11.0	9.0	3.0	10.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	15.0	10.0	26.0	10.0	0.0	0.0	10.0	5.0	11.0	6.0	5.0	0.0	6.0	14.0	3.0	0.0	14.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	d__Bacteria; p__Sumerlaeota; c__Sumerlaeia; o__Sumerlaeales; f__Sumerlaeaceae; g__Sumerlaea; s__uncultured_Candidatus
ASV_3274	70.0	0.0	15.0	7.0	50.0	0.0	2.0	5.0	0.0	8.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	6.0	6.0	10.0	23.0	0.0	2.0	20.0	12.0	30.0	8.0	3.0	0.0	0.0	3.0	0.0	0.0	44.0	0.0	0.0	0.0	58.0	56.0	4.0	11.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1
ASV_5008	38.0	0.0	10.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0	0.0	0.0	0.0	0.0	6.0	12.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	8.0	0.0	0.0	0.0	33.0	11.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__Ellin6067
ASV_1959	14.0	5.0	15.0	16.0	0.0	0.0	0.0	0.0	0.0	25.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	7.0	8.0	8.0	678.0	0.0	6.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__uncultured; s__uncultured_bacterium
ASV_1577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	152.0	48.0	61.0	114.0	134.0	5.0	86.0	81.0	6.0	3.0	86.0	117.0	63.0	d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota; s__uncultured_bacterium
ASV_5912	25.0	39.0	57.0	74.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	6.0	3.0	0.0	0.0	9.0	0.0	0.0	27.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Kryptonia; o__Kryptoniales; f__BSV26; g__BSV26; s__uncultured_bacterium
ASV_3017	0.0	0.0	10.0	6.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	3.0	0.0	2.0	0.0	9.0	0.0	12.0	0.0	6.0	0.0	58.0	52.0	0.0	125.0	60.0	0.0	71.0	21.0	0.0	0.0	24.0	25.0	12.0	6.0	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485; s__uncultured_delta
ASV_4000	0.0	0.0	0.0	0.0	0.0	0.0	18.0	66.0	32.0	8.0	7.0	24.0	0.0	6.0	49.0	9.0	0.0	10.0	7.0	0.0	54.0	24.0	16.0	49.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_13; f__Subgroup_13; g__Subgroup_13; s__uncultured_bacterium
ASV_6560	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	31.0	0.0	68.0	37.0	27.0	12.0	22.0	3.0	0.0	0.0	0.0	6.0	0.0	d__Bacteria; p__Actinobacteriota; c__MB-A2-108; o__MB-A2-108; f__MB-A2-108; g__MB-A2-108; s__uncultured_Actinomycetales
ASV_7115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	14.0	132.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae
ASV_2525	33.0	24.0	10.0	11.0	11.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	4.0	0.0	2.0	0.0	2.0	0.0	0.0	6.0	5.0	13.0	5.0	30.0	0.0	0.0	68.0	11.0	12.0	88.0	38.0	5.0	0.0	69.0	120.0	40.0	7.0	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_Nitrospinaceae
ASV_7171	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	23.0	21.0	14.0	26.0	72.0	0.0	0.0	4.0	0.0	19.0	3.0	2.0	0.0	d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales; f__Fimbriimonadaceae; g__Fimbriimonadaceae; s__uncultured_bacterium
ASV_1202	0.0	0.0	0.0	5.0	0.0	53.0	53.0	86.0	37.0	58.0	36.0	25.0	0.0	7.0	26.0	30.0	0.0	0.0	0.0	0.0	46.0	42.0	26.0	39.0	0.0	0.0	63.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	6.0	0.0	3.0	65.0	0.0	0.0	24.0	0.0	66.0	167.0	45.0	0.0	11.0	102.0	73.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__661239; f__661239; g__661239; s__uncultured_bacterium
ASV_2035	0.0	0.0	0.0	0.0	0.0	48.0	48.0	39.0	51.0	8.0	54.0	20.0	0.0	3.0	11.0	13.0	0.0	0.0	0.0	0.0	132.0	134.0	56.0	95.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	39.0	0.0	0.0	5.0	12.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__S085; f__S085; g__S085; s__uncultured_bacterium
ASV_4599	0.0	0.0	0.0	0.0	0.0	16.0	0.0	2.0	6.0	2.0	18.0	0.0	0.0	5.0	30.0	77.0	0.0	26.0	33.0	5.0	17.0	6.0	6.0	38.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__S085; f__S085; g__S085; s__uncultured_bacterium
ASV_281	0.0	0.0	8.0	105.0	4.0	243.0	6.0	35.0	217.0	166.0	176.0	113.0	36.0	679.0	41.0	83.0	29.0	0.0	4.0	0.0	187.0	124.0	86.0	292.0	0.0	36.0	299.0	373.0	0.0	0.0	58.0	145.0	0.0	124.0	359.0	60.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__661239; f__661239; g__661239; s__uncultured_bacterium
ASV_4629	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	4.0	0.0	0.0	16.0	21.0	7.0	0.0	26.0	11.0	19.0	0.0	5.0	0.0	0.0	0.0	4.0	0.0	24.0	0.0	0.0	0.0	61.0	46.0	29.0	8.0	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485; s__uncultured_bacterium
ASV_5188	0.0	0.0	0.0	0.0	0.0	17.0	16.0	16.0	39.0	9.0	37.0	27.0	0.0	4.0	9.0	0.0	0.0	6.0	0.0	0.0	28.0	23.0	17.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group; s__uncultured_bacterium
ASV_1998	0.0	0.0	0.0	0.0	0.0	43.0	13.0	14.0	29.0	18.0	30.0	30.0	0.0	3.0	18.0	8.0	0.0	33.0	17.0	3.0	50.0	28.0	16.0	20.0	0.0	0.0	53.0	47.0	0.0	0.0	0.0	11.0	0.0	6.0	44.0	118.0	0.0	9.0	14.0	0.0	0.0	0.0	0.0	24.0	65.0	3.0	0.0	6.0	20.0	13.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__S-BQ2-57_soil_group; f__S-BQ2-57_soil_group; g__S-BQ2-57_soil_group; s__uncultured_bacterium
ASV_5239	74.0	15.0	6.0	4.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	58.0	8.0	0.0	8.0	0.0	9.0	6.0	0.0	12.0	7.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	10.0	4.0	0.0	3.0	18.0	11.0	8.0	d__Bacteria; p__Acidobacteriota; c__Subgroup_22; o__Subgroup_22; f__Subgroup_22; g__Subgroup_22; s__uncultured_bacterium
ASV_6120	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	21.0	0.0	15.0	49.0	0.0	0.0	12.0	0.0	0.0	3.0	0.0	0.0	53.0	54.0	21.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium
ASV_6737	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	3.0	27.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	50.0	24.0	0.0	4.0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__CCM11a; f__CCM11a; g__CCM11a; s__uncultured_bacterium
ASV_3428	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	3.0	0.0	10.0	5.0	0.0	5.0	14.0	22.0	0.0	40.0	62.0	20.0	4.0	15.0	74.0	4.0	60.0	27.0	2.0	0.0	27.0	17.0	2.0	d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota; s__uncultured_bacterium
ASV_2622	0.0	0.0	0.0	0.0	0.0	0.0	101.0	108.0	15.0	23.0	35.0	8.0	0.0	0.0	8.0	4.0	0.0	15.0	0.0	17.0	47.0	45.0	18.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_archaeon
ASV_6918	6.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	16.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	9.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	32.0	0.0	0.0	29.0	4.0	0.0	62.0	0.0	0.0	0.0	17.0	6.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured
ASV_2739	3.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	18.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	47.0	92.0	103.0	44.0	39.0	4.0	29.0	21.0	2.0	18.0	21.0	5.0	9.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__Opitutus
ASV_3620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	6.0	0.0	153.0	12.0	7.0	72.0	0.0	6.0	0.0	34.0	48.0	13.0	0.0	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales; f__Ignavibacteriaceae; g__Ignavibacterium; s__uncultured_bacterium
ASV_6653	0.0	2.0	8.0	0.0	13.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	12.0	13.0	0.0	22.0	10.0	11.0	0.0	29.0	10.0	0.0	23.0	5.0	0.0	37.0	0.0	2.0	0.0	17.0	5.0	4.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__mle1-7; s__metagenome
ASV_6742	0.0	0.0	0.0	112.0	0.0	5.0	13.0	0.0	0.0	0.0	6.0	2.0	0.0	5.0	0.0	3.0	2.0	0.0	41.0	0.0	0.0	2.0	0.0	24.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__uncultured; s__uncultured_bacterium
ASV_2745	0.0	0.0	0.0	0.0	0.0	28.0	0.0	6.0	37.0	14.0	14.0	155.0	0.0	55.0	11.0	4.0	7.0	0.0	0.0	0.0	6.0	0.0	3.0	5.0	0.0	3.0	164.0	25.0	3.0	0.0	3.0	2.0	0.0	13.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Patescibacteria; c__Parcubacteria
ASV_382	0.0	22.0	9.0	73.0	27.0	139.0	0.0	21.0	45.0	37.0	33.0	56.0	0.0	24.0	2.0	5.0	0.0	0.0	0.0	0.0	21.0	13.0	18.0	0.0	0.0	265.0	346.0	131.0	0.0	0.0	25.0	0.0	13.0	177.0	99.0	13.0	4.0	85.0	290.0	0.0	15.0	88.0	0.0	94.0	453.0	82.0	2.0	179.0	170.0	91.0	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_Nitrospirae
ASV_1278	2.0	353.0	103.0	254.0	26.0	12.0	0.0	4.0	11.0	4.0	0.0	16.0	139.0	14.0	26.0	26.0	4.0	0.0	5.0	0.0	0.0	0.0	2.0	2.0	52.0	12.0	30.0	17.0	0.0	0.0	29.0	15.0	5.0	8.0	31.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__SB-5; g__SB-5; s__uncultured_bacterium
ASV_5311	0.0	0.0	0.0	0.0	0.0	0.0	45.0	22.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	46.0	7.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__candidate_division
ASV_4414	34.0	6.0	11.0	21.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	42.0	0.0	16.0	37.0	0.0	18.0	48.0	20.0	3.0	32.0	6.0	12.0	d__Bacteria; p__Acidobacteriota; c__Subgroup_18; o__Subgroup_18; f__Subgroup_18; g__Subgroup_18
ASV_4354	0.0	0.0	0.0	0.0	0.0	20.0	14.0	23.0	32.0	15.0	25.0	11.0	0.0	0.0	20.0	12.0	0.0	0.0	0.0	0.0	27.0	16.0	12.0	91.0	0.0	2.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	16.0	0.0	0.0	2.0	0.0	0.0	10.0	8.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia
ASV_6577	23.0	25.0	25.0	48.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	13.0	5.0	6.0	0.0	8.0	16.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	12.0	2.0	0.0	0.0	22.0	11.0	5.0	0.0	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_bacterium
ASV_6286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	78.0	60.0	27.0	0.0	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_bacterium
ASV_2435	0.0	0.0	0.0	0.0	0.0	51.0	32.0	35.0	68.0	16.0	62.0	28.0	0.0	22.0	36.0	26.0	0.0	0.0	0.0	0.0	68.0	53.0	46.0	77.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Subgroup_17; f__Subgroup_17; g__Subgroup_17
ASV_5587	0.0	0.0	0.0	0.0	0.0	29.0	0.0	8.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	22.0	54.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__candidate_division
ASV_653	52.0	18.0	24.0	25.0	108.0	31.0	44.0	34.0	24.0	54.0	61.0	25.0	34.0	25.0	42.0	38.0	37.0	57.0	28.0	53.0	31.0	35.0	34.0	135.0	15.0	12.0	39.0	30.0	63.0	69.0	46.0	29.0	41.0	38.0	43.0	41.0	23.0	32.0	57.0	87.0	61.0	48.0	32.0	17.0	34.0	9.0	41.0	36.0	53.0	45.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_animalis
ASV_1005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	51.0	0.0	39.0	250.0	241.0	0.0	141.0	162.0	0.0	112.0	146.0	0.0	45.0	85.0	101.0	34.0	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__uncultured_soil
ASV_1255	0.0	0.0	0.0	13.0	0.0	30.0	45.0	3.0	16.0	3.0	30.0	35.0	0.0	10.0	21.0	4.0	0.0	31.0	12.0	0.0	37.0	12.0	3.0	34.0	0.0	0.0	19.0	6.0	0.0	0.0	6.0	2.0	0.0	0.0	6.0	30.0	2.0	57.0	74.0	3.0	3.0	27.0	0.0	312.0	138.0	16.0	0.0	55.0	95.0	41.0	d__Bacteria; p__Chloroflexi; c__JG30-KF-CM66; o__JG30-KF-CM66; f__JG30-KF-CM66; g__JG30-KF-CM66; s__uncultured_bacterium
ASV_3426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	72.0	15.0	9.0	76.0	18.0	11.0	90.0	29.0	38.0	0.0	63.0	21.0	7.0	8.0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_archaeon
ASV_4328	128.0	3.0	7.0	6.0	42.0	4.0	0.0	7.0	3.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	19.0	0.0	9.0	15.0	9.0	4.0	4.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	2.0	0.0	0.0	33.0	28.0	8.0	3.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1
ASV_5226	0.0	0.0	0.0	5.0	0.0	75.0	16.0	42.0	11.0	15.0	30.0	27.0	0.0	16.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	4.0	29.0	3.0	0.0	0.0	0.0	13.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Desulfobacterota; c__Desulfobaccia; o__Desulfobaccales; f__Desulfobaccaceae; g__Desulfobacca
ASV_1713	0.0	0.0	0.0	0.0	0.0	13.0	6.0	11.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	35.0	0.0	0.0	13.0	0.0	75.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	36.0	0.0	4.0	0.0	671.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__t0.6.f; f__t0.6.f; g__t0.6.f
ASV_5320	5.0	10.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	15.0	0.0	114.0	35.0	0.0	0.0	8.0	81.0	19.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__CCD24; f__CCD24; g__CCD24
