#Feature ID	taxonomy	Confidence
AB300108.1.1320	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__AKIW659; f__AKIW659; g__AKIW659; s__uncultured_bacterium	0.7796417561092958
AB300111.1.1378	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485; s__uncultured_delta	0.9361740763969886
AB300112.1.1359	d__Bacteria; p__Armatimonadota; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_soil	0.9702982245861378
AB300114.1.1296	d__Bacteria; p__Chloroflexi; c__JG30-KF-CM66; o__JG30-KF-CM66; f__JG30-KF-CM66; g__JG30-KF-CM66; s__uncultured_bacterium	0.9952882912764738
AB300115.1.1323	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__Dehalococcoidales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.9212886069321601
AB300119.1.1415	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_bacterium	0.7374805895966775
AB300128.1.1329	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__t0.6.f; f__t0.6.f; g__t0.6.f; s__uncultured_bacterium	0.998079424791766
AB300129.1.1363	d__Bacteria; p__GN01; c__GN01; o__GN01; f__GN01; g__GN01; s__uncultured_bacterium	0.9999364604974911
AB300130.1.1295	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF9; f__AB-539-J10; g__SCGC-AB-539-J10	0.9999999999918956
AB300142.1.1001	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_thaumarchaeote	0.7643658177175096
AB300988.1.1342	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Selenomonadaceae; g__Megamonas	0.9999032279289056
AB301883.1.943	d__Archaea; p__Asgardarchaeota; c__Odinarchaeia; o__Odinarchaeia; f__Odinarchaeia; g__Odinarchaeia; s__uncultured_crenarchaeote	0.9997732026933317
AB301884.1.940	d__Archaea; p__Asgardarchaeota; c__Odinarchaeia; o__Odinarchaeia; f__Odinarchaeia; g__Odinarchaeia; s__uncultured_crenarchaeote	0.9629837257514992
AB304087.1.1414	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Tanticharoenia	0.8546872703265953
AB307660.1.1389	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae	0.9999999974709901
AB308365.1.1481	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__Ellin6067	0.9999998347984881
AB329630.1.1460	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	0.9959781534990964
AB331895.1.1478	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Luteolibacter	0.9999989429645855
AB354614.1.1424	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9976659803222454
AB355058.1.1482	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__PeM15; f__PeM15; g__PeM15; s__metagenome	0.7353721587078104
AB355080.1.1499	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__uncultured	0.8202029239654882
AB355104.1.913	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__uncultured; g__uncultured; s__uncultured_archaeon	0.8447532763460868
AB355119.1.945	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia	1.0000000000000002
AB355120.1.914	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Benthic_Group_D_and_DHVEG-1; f__Marine_Benthic_Group_D_and_DHVEG-1; g__Marine_Benthic_Group_D_and_DHVEG-1; s__uncultured_Thermoplasmata	0.9086357258627897
AB359907.1.1467	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Flammeovirgaceae; g__Limibacter; s__Limibacter_armeniacum	0.9999999996086331
AB360416.1.1287	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__Lacunisphaera; s__bacterium_RS58G	0.7474120729773448
AB362779.1.1508	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9999999998884695
AB364705.1.1428	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.8044240998917334
AB364723.1.1482	d__Bacteria; p__MBNT15; c__MBNT15; o__MBNT15; f__MBNT15; g__MBNT15; s__uncultured_bacterium	0.8764186014861788
AB364725.1.1489	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485; s__uncultured_delta	0.7366297960796954
AB364726.1.1485	d__Bacteria; p__Desulfobacterota; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_delta	0.8764408958607098
AB364729.1.1492	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485	0.9999989478009019
AB364737.1.1483	d__Bacteria; p__Desulfobacterota; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_delta	0.7084177257204407
AB364743.1.1485	d__Bacteria; p__Desulfobacterota; c__Syntrophorhabdia; o__Syntrophorhabdales; f__Syntrophorhabdaceae; g__Syntrophorhabdus; s__uncultured_bacterium	0.9994396219525615
AB364744.1.1490	d__Bacteria; p__Desulfobacterota; c__uncultured; o__uncultured; f__uncultured; g__uncultured	0.7158744452600444
AB364748.1.1482	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485; s__uncultured_delta	0.8510996058281429
AB364757.1.1456	d__Bacteria; p__Acidobacteriota; c__Subgroup_18; o__Subgroup_18; f__Subgroup_18; g__Subgroup_18	0.9999999997111508
AB364761.1.1458	d__Bacteria; p__Acidobacteriota; c__Subgroup_18; o__Subgroup_18; f__Subgroup_18; g__Subgroup_18	0.9999999991776963
AB364770.1.1456	d__Bacteria; p__Acidobacteriota; c__Subgroup_18; o__Subgroup_18; f__Subgroup_18; g__Subgroup_18; s__uncultured_bacterium	0.8970207105531183
AB364775.1.1479	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Subgroup_17; f__Subgroup_17; g__Subgroup_17; s__uncultured_bacterium	0.9809682031942263
AB364776.1.1464	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_13; f__Subgroup_13; g__Subgroup_13; s__uncultured_bacterium	0.9838390003025841
AB364797.1.1417	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriae; f__Acidobacteriae; g__Paludibaculum	0.9530019654698494
AB364803.1.1471	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_13; f__Subgroup_13; g__Subgroup_13; s__uncultured_bacterium	0.9981004134897692
AB364828.1.1484	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Methylomirabilales; f__Methylomirabilaceae; g__Sh765B-TzT-35; s__uncultured_bacterium	0.9977367474087426
AB364837.1.1428	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__Dehalococcoidales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.7853912894531069
AB364838.1.1423	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__661239; f__661239; g__661239; s__uncultured_bacterium	0.9666150151624611
AB364840.1.1427	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF9; f__GIF9; g__GIF9; s__uncultured_bacterium	0.9683312844268326
AB364848.1.1467	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__SG8-4; g__SG8-4; s__uncultured_bacterium	0.9532401373101786
AB364849.1.1463	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__SG8-4; g__SG8-4; s__uncultured_bacterium	0.9588436516952598
AB364850.1.1498	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__SG8-4; g__SG8-4; s__uncultured_bacterium	0.9997815301707342
AB364856.1.1470	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__S-BQ2-57_soil_group; f__S-BQ2-57_soil_group; g__S-BQ2-57_soil_group; s__uncultured_bacterium	0.9743899222324826
AB364858.1.1491	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__ADurb.Bin063-1; s__uncultured_bacterium	0.729931130702631
AB364859.1.1479	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__ADurb.Bin118; s__uncultured_bacterium	0.9553598643929616
AB364862.1.1480	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__ADurb.Bin063-1; s__uncultured_bacterium	0.8662210811421786
AB364865.1.1453	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales	0.9999999999938393
AB364867.1.1454	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_bacterium	0.9222123200308536
AB364870.1.1503	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales; f__BSN166; g__BSN166; s__uncultured_bacterium	0.9999986942701468
AB364871.1.1460	d__Bacteria; p__Bacteroidota; c__Kryptonia; o__Kryptoniales; f__BSV26; g__BSV26; s__uncultured_prokaryote	0.9764422634871004
AB364872.1.1460	d__Bacteria; p__Bacteroidota; c__Kryptonia; o__Kryptoniales; f__BSV26; g__BSV26	0.9999999944958
AB364880.1.1483	d__Bacteria; p__Fibrobacterota; c__Fibrobacteria; o__Fibrobacterales; f__B122; g__B122; s__uncultured_bacterium	0.9989231163878721
AB364885.1.1434	d__Bacteria; p__WOR-1; c__WOR-1; o__WOR-1; f__WOR-1; g__WOR-1; s__uncultured_bacterium	0.9999999672112955
AB364903.1.1426	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_Thermoprotei	0.767615272712012
AB364906.1.1426	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia	0.999999999999982
AB364943.1.1400	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__uncultured; g__uncultured; s__uncultured_Thermoplasmatales	0.9903760691863276
AB364944.1.1399	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__uncultured; g__uncultured; s__uncultured_archaeon	0.9998070083970173
AB365487.1.1423	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__Rhizomicrobium	0.8428816001413693
AB369167.1.1480	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__IMCC26134; s__uncultured_bacterium	0.9871322234050216
AB369185.1.1467	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.9998033915523312
AB369189.1.1461	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter; s__metagenome	0.7986680385242295
AB369283.1.1079	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Benthic_Group_D_and_DHVEG-1; f__Marine_Benthic_Group_D_and_DHVEG-1; g__Marine_Benthic_Group_D_and_DHVEG-1	0.9999999293402672
AB370878.1.1489	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_paracollinoides	0.9242605555525135
AB374388.1.1497	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9998900388797797
AB426186.1.1386	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__uncultured; s__uncultured_bacterium	0.8953172359840056
AB426188.1.1420	d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota; s__uncultured_soil	0.9917656299187336
AB426190.1.1387	d__Bacteria; p__Acidobacteriota; c__Subgroup_18; o__Subgroup_18; f__Subgroup_18; g__Subgroup_18	0.9999999997804622
AB426191.1.1417	d__Bacteria; p__Desulfobacterota; c__Desulfobaccia; o__Desulfobaccales; f__Desulfobaccaceae; g__Desulfobacca; s__uncultured_bacterium	0.9909383376579115
AB426192.1.1384	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__uncultured; s__uncultured_bacterium	0.8799986748583976
AB426200.1.1427	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__uncultured; s__uncultured_bacterium	0.9639924346255621
AB426207.1.1415	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured; s__uncultured_bacterium	0.9897873973634306
AB426208.1.1398	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__metagenome	0.9635091728384545
AB426209.1.1394	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__metagenome	0.8520858106258086
AB426212.1.1374	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group	0.9999992779119594
AB426223.1.1350	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Microvirga	0.9368624716570313
AB426225.1.1410	d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__uncultured; s__uncultured_bacterium	0.7840893466568503
AB426228.1.1425	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Methylomirabilales; f__Methylomirabilaceae; g__Sh765B-TzT-35; s__uncultured_bacterium	0.9967316432340366
AB426235.1.1378	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__SJA-15; g__SJA-15	0.9999999868977723
AB426236.1.1398	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__Lineage_IV; f__Lineage_IV; g__Lineage_IV; s__uncultured_bacterium	0.9999268883452812
AB433856.1.1477	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.9703273168364515
AB433982.1.1503	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9997841862443486
AB447747.1.1450	d__Bacteria; p__Armatimonadota; c__uncultured; o__uncultured; f__uncultured; g__uncultured	0.9972656884177761
AB447760.1.1325	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium; s__uncultured_archaeon	0.8750165217363567
AB447787.1.1331	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__uncultured; g__uncultured; s__uncultured_archaeon	0.9908909901498872
AB448791.1.904	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_miscellaneous	0.9857623568576844
AB468957.1.1487	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9999956294466593
AB473624.1.1521	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9998379205441393
AB476694.1.1526	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Hydrogenophilaceae; g__Thiobacillus; s__uncultured_bacterium	0.7308610701982396
AB476700.1.1524	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Fusibacteraceae; g__Fusibacter; s__uncultured_bacterium	0.9996697654645079
AB476702.1.1453	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Asticcacaulis; s__uncultured_Alphaproteobacteria	0.9950309109952229
AB479046.1.1500	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_9; s__uncultured_bacterium	0.9284424761135841
AB486125.1.1307	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.9803834617502852
AB486189.1.1361	d__Bacteria; p__Firmicutes; c__Limnochordia; o__Limnochordia; f__Limnochordia; g__Hydrogenispora	0.9999675181951945
AB486195.1.1403	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__P3OB-42; s__uncultured_bacterium	0.9976866268579083
AB486209.1.1348	d__Bacteria; p__Firmicutes; c__Incertae_Sedis; o__DTU014; f__DTU014; g__DTU014; s__uncultured_bacterium	0.992613534402675
AB486215.1.1345	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999978669919909
AB486256.1.1348	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.7250568865466528
AB486278.1.1364	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__uncultured; s__uncultured_bacterium	0.979574062845043
AB486333.1.1340	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae	0.9711637113996805
AB486360.1.1342	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Pajaroellobacter	0.9999994473212677
AB486437.1.1365	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pirellula; s__uncultured_bacterium	0.8816580347105804
AB486442.1.1352	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__uncultured	0.9991866595432553
AB486449.1.1374	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999980959101691
AB486493.1.1365	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Gracilibacteraceae; g__Lutispora; s__uncultured_bacterium	0.998567848543327
AB486608.1.1420	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Pla1_lineage; f__Pla1_lineage; g__Pla1_lineage; s__uncultured_bacterium	0.9999993167962832
AB486629.1.1370	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Sporomusaceae; g__Anaerospora; s__uncultured_bacterium	0.9989913916952902
AB486659.1.1385	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium	0.9999992612676705
AB486712.1.1368	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae	0.9999999999410558
AB486778.1.1487	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae	0.9988762443148981
AB486794.1.1354	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Gracilibacteraceae; g__Lutispora; s__uncultured_bacterium	0.9999643970347983
AB486803.1.1328	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter	0.9946336538038422
AB486838.1.1362	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Anaerovorax	0.9968069325204899
AB486869.1.1341	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_8; s__uncultured_bacterium	0.9958899795848146
AB486893.1.1380	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae; g__uncultured; s__uncultured_bacterium	0.926233279548294
AB486896.1.1477	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae	0.9999889001761717
AB486908.1.1338	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_9; s__uncultured_bacterium	0.9639692902589638
AB486915.1.1350	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Caloramatoraceae; g__Fonticella; s__uncultured_bacterium	0.9786728697467029
AB486929.1.1344	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae; g__Ruminiclostridium; s__uncultured_bacterium	0.8226982206792576
AB486936.1.1369	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales; f__Ignavibacteriales; g__Ignavibacteriales; s__uncultured_bacterium	0.8951189761461313
AB487095.1.1345	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_12	0.9593712334905129
AB487105.1.1404	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae	0.9999775123613444
AB487117.1.1489	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Sporomusaceae; g__Anaerospora; s__uncultured_bacterium	0.9908903478265896
AB487134.1.1365	d__Bacteria; p__Firmicutes; c__Desulfitobacteriia; o__Desulfitobacteriales; f__Heliobacteriaceae; g__uncultured; s__uncultured_bacterium	0.9999809662576649
AB487162.1.1401	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Rokubacteriales; f__Rokubacteriales; g__Rokubacteriales; s__uncultured_bacterium	0.9775151840600339
AB487194.1.1343	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_12	0.9936799230565414
AB487253.1.1317	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter; s__uncultured_bacterium	0.7932899176453033
AB487290.1.1361	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae; g__uncultured	0.7708013352611602
AB487350.1.1367	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Gracilibacteraceae; g__Lutispora; s__uncultured_bacterium	0.9997988789244473
